seg_id,s_mean,n_raters,pos_rate
21313,-0.8584402475060695,12,0.0
21314,-0.5893687220806403,15,0.7333333333333333
21315,-0.5406687309774371,21,0.9047619047619048
21316,-0.8586227178564826,13,0.0
21317,-0.8601776708139128,21,0.0
21318,-0.8424687544870549,17,0.0
21319,-0.8586227178564826,13,0.0
21322,-0.8424687544870549,17,0.0
21324,-0.8584402475060695,12,0.0
21326,-0.8601776708139128,21,0.0
21327,-0.8451340522368324,18,0.0
21329,-0.8425351295301978,17,0.0
21331,-0.8601776708139128,21,0.0
21332,-0.6104049761745587,23,0.5652173913043478
21333,-0.5836294653513001,13,0.6923076923076923
21336,-0.5345730552610258,21,0.8571428571428571
21337,-0.6881655811764833,15,0.13333333333333333
21338,-0.8586227178564826,13,0.0
21340,-0.7278331476985455,21,0.047619047619047616
21343,-0.8405865975036632,13,0.0
21344,-0.8424687544870549,17,0.0
21347,-0.8601776708139128,21,0.0
21348,-0.8432335413841981,20,0.0
21350,-0.8432335413841981,20,0.0
21352,-0.8586227178564826,13,0.0
21353,-0.8432335413841981,20,0.0
21355,-0.8420615369596277,16,0.0
21360,-0.7143647783338563,20,0.05
21363,-0.8424687544870549,17,0.0
21364,-0.8586227178564826,13,0.0
21365,-0.8420154532354147,15,0.0
21366,-0.8432335413841981,20,0.0
21367,-0.8586227178564826,13,0.0
21368,-0.8401041330621226,12,0.0
21370,-0.8420154532354147,15,0.0
21372,-0.8432335413841981,20,0.0
21373,-0.5574245924862488,18,0.7777777777777778
21375,-0.8420154532354147,15,0.0
21377,-0.6654703515650484,20,0.25
21378,-0.6057752879733828,13,0.6153846153846154
21380,-0.8432335413841981,20,0.0
21383,-0.8432335413841981,20,0.0
21385,-0.8432335413841981,20,0.0
21387,-0.7707471594188167,3,0.0
21388,-0.7707471594188167,3,0.0
21389,-0.7707471594188167,3,0.0
21390,-0.7707471594188167,3,0.0
21391,-0.6099522581218364,20,0.5
21392,-0.7707471594188167,3,0.0
21393,-0.7707471594188167,3,0.0
21394,-0.7707471594188167,3,0.0
21395,-0.7707471594188167,3,0.0
21396,-0.7707471594188167,3,0.0
21397,-0.7707471594188167,3,0.0
21398,-0.7707471594188167,3,0.0
21399,-0.7707471594188167,3,0.0
21400,-0.6748956524580989,20,0.15
21401,-0.7707471594188167,3,0.0
21402,-0.7707471594188167,3,0.0
21403,-0.7707471594188167,3,0.0
21404,-0.8584402475060695,12,0.0
21405,-0.8432335413841981,20,0.0
21407,-0.8424687544870549,17,0.0
21409,-0.8405865975036632,13,0.0
21411,-0.8432335413841981,20,0.0
21413,-0.8432335413841981,20,0.0
21414,-0.8630767854095932,25,0.0
21415,-0.7245781774349299,20,0.05
21416,-0.7707472796666853,3,0.0
21417,-0.7707472796666853,3,0.0
21418,-0.7707472796666853,3,0.0
21419,-0.7707472796666853,3,0.0
21420,-0.7707472796666853,3,0.0
21421,-0.7707473491609386,3,0.0
21422,-0.7707473491609386,3,0.0
21423,-0.7707473491609386,3,0.0
21424,-0.7707473491609386,3,0.0
21425,-0.7707473491609386,3,0.0
21426,-0.7707473491609386,3,0.0
21427,-0.7707473491609386,3,0.0
21428,-0.7707473491609386,3,0.0
21429,-0.7150323266454713,20,0.05
21433,-0.8584402475060695,12,0.0
21434,-0.8420615369596277,16,0.0
21436,-0.8451340522368324,18,0.0
21438,-0.8432335413841981,20,0.0
21439,-0.770747215655942,3,0.0
21440,-0.820965821903171,5,0.0
21441,-0.770747215655942,3,0.0
21442,-0.8612918940028579,19,0.0
21443,-0.8377434374005167,11,0.0
21444,-0.8420154532354147,15,0.0
21445,-0.8420154532354147,15,0.0
21446,-0.00016127843618831997,11,1.0
21448,-0.7707815735350622,3,0.0
21449,-0.7707471851441687,3,0.0
21450,-0.7707471851441687,3,0.0
21451,-0.7707471851441687,3,0.0
21452,-0.7707471851441687,3,0.0
21453,-0.7707471851441687,3,0.0
21454,-0.7707471851441687,3,0.0
21455,-0.7707471851441687,3,0.0
21456,-0.7707471851441687,3,0.0
21457,-0.7707471851441687,3,0.0
21458,-0.8432335413841981,20,0.0
21459,-0.7090872735733537,15,0.06666666666666667
21461,-0.8604107005965973,15,0.0
21462,-0.6113577233819748,20,0.55
21463,-0.6079652267571702,19,0.5263157894736842
21467,-0.8432335413841981,20,0.0
21468,-0.8432335413841981,20,0.0
21470,-0.8432335413841981,20,0.0
21471,-0.8432335413841981,20,0.0
21473,-0.8405865975036632,13,0.0
21474,-0.8432335413841981,20,0.0
21475,-0.8405865975036632,13,0.0
21478,-0.8432335413841981,20,0.0
21480,-0.8601995483656515,14,0.0
21481,-0.8586227178564826,13,0.0
21482,-0.8420154532354147,15,0.0
21483,-0.7237764155648443,26,0.038461538461538464
21484,-0.6853578135994102,20,0.15
21486,-0.7707471483398673,3,0.0
21487,-0.7707471483398673,3,0.0
21489,-0.8405865975036632,13,0.0
21490,-0.8584402475060695,12,0.0
21491,-0.8432335413841981,20,0.0
21493,-0.7245781774349299,20,0.05
21494,-0.8432335413841981,20,0.0
21495,-0.8432335413841981,20,0.0
21496,-0.6854317318939902,15,0.13333333333333333
21497,-0.8586227178564826,13,0.0
21498,-0.6213497107396202,26,0.46153846153846156
21499,-0.7707473090449881,3,0.0
21500,-0.7707473090449881,3,0.0
21501,-0.7707473090449881,3,0.0
21502,-0.7707473090449881,3,0.0
21503,-0.7707473090449881,3,0.0
21504,-0.7707473090449881,3,0.0
21505,-0.9004255223184793,3,0.0
