cand_id,tier,true_t_spike,true_ell_spike,hat_t_spike,hat_ell_spike,sd_t_spike,sd_ell_spike,n_trials_spike,decision_spike,true_t_seizure,true_ell_seizure,hat_t_seizure,hat_ell_seizure,sd_t_seizure,sd_ell_seizure,n_trials_seizure,decision_seizure,true_t_lpd,true_ell_lpd,hat_t_lpd,hat_ell_lpd,sd_t_lpd,sd_ell_lpd,n_trials_lpd,decision_lpd,true_t_gpd,true_ell_gpd,hat_t_gpd,hat_ell_gpd,sd_t_gpd,sd_ell_gpd,n_trials_gpd,decision_gpd,true_t_lrda,true_ell_lrda,hat_t_lrda,hat_ell_lrda,sd_t_lrda,sd_ell_lrda,n_trials_lrda,decision_lrda,true_t_grda,true_ell_grda,hat_t_grda,hat_ell_grda,sd_t_grda,sd_ell_grda,n_trials_grda,decision_grda,n_trials_total
98,experienced,0.5914707914306697,1.150221336099423,0.3041830514875684,0.967101792935848,0.08705873576690885,0.1843135201816463,60,pass,-0.3437573097764113,1.3215721225246866,-0.15271962738665384,1.066316462227422,0.0500752485470755,0.12986391651056464,120,refer,-0.8826699444344922,0.9569579076803278,-0.5032376480403168,0.6867333446450438,0.10482916060384063,0.189810913147652,61,pass,-0.19759551435627776,0.957564143481944,-0.06881858495287209,0.8822829781890917,0.20514466051473984,0.35880703941451997,14,pass,0.07975153783422946,0.8066603723004135,-0.12126049376516915,0.8269460431570662,0.2652699318194871,0.40785424721185576,11,pass,0.1778791979282246,1.3924102711455486,0.08962343051107345,1.271641233527038,0.14095436608640974,0.3694934099673113,15,pass,281
99,experienced,0.05781208470652133,1.4402679238701546,0.029369414056935057,1.253427075391807,0.12465455566418367,0.336826338562451,18,pass,0.03211327843861778,1.1531489339926666,-0.0464145189341193,1.3297011157620364,0.06732311906005471,0.21324346312062376,44,pass,-0.4487689383821532,1.7366361931325303,-0.20727349399396186,1.1680819849798927,0.16692175172073748,0.44009005467461954,10,pass,0.3589777115868601,0.7861721097466121,0.31946827356573704,1.016719088800041,0.20076416420889012,0.43327517456208764,10,pass,0.5894249450473443,1.530858392253826,0.3108706070318469,1.0705856896625479,0.19259249744122756,0.4390759346376232,10,pass,0.5476852716623454,1.1895956662350464,0.2794655049747095,0.8905396911211085,0.07840549336406144,0.16244532751442564,73,pass,165
100,novice,-0.3664838864452289,0.5579458388588747,-0.1801982077800805,0.7203873074291198,0.07184010457405511,0.12898379331101525,120,refer,-0.3673690139660398,0.1852588510470195,-0.2811612577593206,0.57250465279708,0.10715967313868545,0.20810990165578516,44,fail,-0.36100558205936756,0.8266651947183197,-0.21623450406953268,0.893960393608911,0.15167722040945214,0.2974188039954802,22,pass,-0.6755616022441244,0.21843599146911602,-0.3329185204253578,0.6145770707297251,0.14034371165847942,0.20717658124742633,45,pass,-0.05970470961067584,0.36109916767927425,0.13041117443054043,0.5961591743479666,0.20359896723986678,0.29502131148829847,21,pass,-0.010202351033163722,0.3451982708844791,-0.1626518499154236,1.1022971437860274,0.1227092007390601,0.288927205827349,24,pass,276
101,novice,-1.198615651949169,0.5222272358763136,-0.5361391162066907,0.624930370624828,0.08508707321633847,0.13004603412803248,120,refer,-0.4649233442756569,0.5006666095754364,-0.19968716291039326,0.7151843725949546,0.07572437263217717,0.14765623293969865,90,fail,-0.016193603199198683,0.48345101823691206,0.04842067551762394,1.2757542250518716,0.17892679762567856,0.4547906476602361,10,pass,-0.5640231194259296,-0.12177909898717548,-0.09050299638851991,0.6214544713828737,0.13555183729889878,0.20588022517080956,45,pass,-0.19121621359532182,0.1899127439453338,-0.07568543266621185,0.5611796093158082,0.21485994952814655,0.28667054264391095,22,pass,-0.05970533904999118,-0.059894349499114874,-0.01924505691627305,0.17701512931430424,0.1565999864364178,0.23423888193520895,34,fail,321
102,novice,-0.22878792891612074,0.367399224125427,-0.11799816502143026,-0.030817013230996906,0.17278806084390472,0.3293165066246304,17,fail,0.16696543304579953,-0.5860088209766121,0.2395783249266232,0.36469133408803517,0.17388489042853672,0.38041213636787186,13,fail,-0.005575477323009573,-0.18630489147573176,0.1557762283502652,1.1051172142550119,0.19919346881193492,0.4394237177238978,10,pass,0.4887228032254071,0.37603764532709216,0.18318941411677164,0.7007032682069745,0.18094798658189845,0.26281844541204813,27,pass,0.00899076855928481,-0.21605545003546883,-0.030066572549619648,0.4611508981885708,0.17294918844590948,0.2157071011960214,42,pass,-0.06759606643737402,0.533186482052757,-0.13668509555232758,0.6277323452537616,0.07750529999078501,0.12924836769029704,120,refer,229
103,novice,0.6144724355042115,0.23939151988399707,0.26862321760674346,0.6593226735780441,0.07451612608755408,0.12505169190215126,120,refer,-0.3031945355926202,0.4366631829496581,-0.2377617238070398,0.6990678345910434,0.07822943601896351,0.15346519177729975,82,fail,-0.3504811750261127,0.7611811951200345,-0.1454670263890148,1.1339635061606674,0.18405514289666605,0.4043172464162105,12,pass,0.22048017254930993,-0.020271732468670034,0.2964260491136091,0.6123585499486037,0.13902249407395004,0.210190592135217,41,pass,0.3729422782139516,0.44126019016291235,0.08940604159045641,0.6301968746137532,0.16632853745757295,0.32344647312466357,17,pass,-0.23974839942162662,0.7056084853769808,-0.004872861510336242,1.4336112472299702,0.14252006841638656,0.4624179139377141,10,pass,282
104,novice,0.010593017660882977,0.008492265862686088,-0.07743590720738386,0.1144532151752644,0.16433450018156623,0.3042978649697294,21,fail,-0.3441201010446547,0.4580762543173572,-0.29830703707554757,0.2674808675922636,0.18680193686496488,0.35740461126736733,14,fail,-0.04729007625042378,0.4222080755648887,0.11294163003266271,1.1186516776919122,0.19588536894281888,0.4470795981328118,10,pass,0.07605050479490214,0.05229899488517295,0.13393608747702251,0.8353712413020277,0.19394779075686797,0.3414246728116821,16,pass,0.029127123618458147,0.5274728607172502,0.09930470561114602,0.91380220572515,0.2698676639839534,0.43751609793254814,10,pass,-0.15360875934050175,0.3988720591284368,-0.06774943694303054,0.763970318362238,0.06710754648640266,0.12824623891498765,120,refer,191
105,novice,-0.06626559786008611,0.38017288201487687,-0.08425025316838848,1.2665700902602441,0.1333505125351767,0.3559662262055832,16,pass,0.516250377196664,0.387843716594081,0.21809287554034387,0.6700234350377722,0.08475329307011047,0.17499802336486933,66,fail,-0.915361702565075,0.5400326561802249,-0.5184738169759572,0.6251341651746297,0.08897434594444255,0.1575749326864876,93,pass,-0.5555690555124688,0.5396301000825952,-0.3821844131896567,0.9127965651799349,0.1691404123287553,0.34431717939638756,16,pass,0.34341005623044163,-0.0036317036580325035,0.10102784127616536,0.49600525007668056,0.19637161391588334,0.24694467892360794,32,pass,0.5014427150211827,0.0011465341603908996,0.2458336933814951,0.4577230667605017,0.08776177704595493,0.1303515821512995,120,refer,343
106,novice,0.7079953425958387,0.3141254805611657,0.40136237890736504,0.6527943667357,0.07717286212271579,0.12853002633268573,120,refer,0.3598357947763265,0.20265809831949977,0.019474880182105022,0.2303232818880115,0.24302871401670573,0.41796127682361417,10,fail,-0.19185511453051377,0.7741282477017088,-0.1876638451959011,1.105168812472073,0.17481144251182174,0.4430411153694295,10,pass,0.4004807756417611,0.42852328316200555,0.07985289709751439,1.3056109672949947,0.1593005791061278,0.46028854752541004,10,pass,-0.05998065958395629,0.34728696976691337,-0.37730704702702345,0.8045071534268817,0.17715651354497378,0.375997516899596,13,pass,-0.34712992190729075,-0.23007612447939446,0.0013842504792181396,-0.013476794045894445,0.17324432294260453,0.3165232709059554,19,fail,182
107,novice,0.04245736423009831,0.5690921851502253,-0.06859096544122706,0.616201102002034,0.06848047182447725,0.12953523714509466,120,refer,-0.5651883595338132,0.6654079056648858,-0.322719065181257,0.6967520486384641,0.07806429183414601,0.15898316240275973,79,fail,0.4466602944450626,0.5064775676044082,0.2513997556709872,0.8590674600634263,0.1693194995997277,0.2964757162973197,23,pass,0.3244791012742567,0.7241311146938577,0.3122060976120325,0.9989726755988153,0.22900970324267048,0.4190176074273138,11,pass,-0.3458054852339649,0.6330848601725201,-0.1039123808424591,0.7477402376831077,0.23649458849151678,0.3997353428722785,11,pass,0.027803364631988643,0.32396141130059336,-0.044083235664008374,-0.03651872758744197,0.25412532882163646,0.35674166136890473,14,fail,258
108,novice,0.018122292966436315,0.06148783892768536,0.1058049624424585,0.6269969384307049,0.07728868708175846,0.12682936043121007,120,refer,0.05291840505265612,0.5346479914757186,0.04666004964398847,0.8448330063859597,0.061340627730496915,0.1276344339055044,120,refer,-0.020718932146931112,0.6375506993406421,0.02197239496808539,0.997903317918249,0.19106234666643515,0.3490183581877902,18,pass,-0.19173911802268173,0.8719176153800838,-0.06310550433789663,0.9297183264855611,0.20209451749548632,0.362453229338139,14,pass,-0.3714115285345385,0.44113228951528316,0.050330616379099656,1.2789920631863443,0.18986452330758788,0.44505103439519605,10,pass,0.1580005961283556,0.27503970192100263,0.0007055104841668951,0.6833730467753371,0.07604679112101273,0.1294425498933054,120,refer,402
109,novice,-0.7864023932140188,0.4189708001992809,-0.3803624135711195,0.6272736454819943,0.07643919538814932,0.12629242443138333,120,refer,0.23339463427814172,-0.1290432363510971,-0.18796687089345568,0.34241002332311893,0.22326519487608001,0.3548793556121347,14,fail,-0.06475464861690204,0.981503020616409,-0.017268115037336173,1.4396010867264675,0.13873896363398205,0.45344133719029384,10,pass,0.24907548139519253,-0.05904052937157994,0.20259218869581522,0.6834865376299357,0.16772832187168102,0.24813289389861562,30,pass,0.088822626361995,0.2270834882810239,0.13187938231557655,1.0170203822545518,0.14978291281419143,0.4464324130402586,10,pass,0.6689532746131825,0.5282799201727458,0.33453998193188317,0.8353481150615177,0.06883656800280238,0.12677440199143938,120,pass,304
110,novice,0.67382266672913,0.5005243628364259,0.3648366775358878,0.7640073630860328,0.06537713670931929,0.12512726702512098,120,refer,0.16616019413392835,0.6567727203540071,0.028516577670094252,0.8504015812183038,0.06804240053933949,0.13141824412559797,120,refer,-0.31173930677680345,0.8383122782474379,-0.0933400106484163,0.7802239193636951,0.13381278982461117,0.257576794284817,28,pass,-0.5450365378193436,1.1143431470172456,-0.2578090393994046,1.0243043670965062,0.19045969378733468,0.38454364349258807,13,pass,-0.39454695595333433,0.9465859102486058,-0.3273932963940802,0.8473366861927643,0.25602527079720666,0.407728039350999,11,pass,0.28231311985335444,0.7441976451574804,0.17648344925638523,0.6462664687642462,0.07152041785134006,0.1286635689536788,120,refer,412
111,novice,-0.1791754927113609,0.10810826187697134,0.3040628663181272,-0.1336385435996652,0.17544355818425067,0.3811610536478841,13,fail,-0.11929131814312499,0.4553037006911349,-0.03408425247822788,0.6971822976722803,0.06845488017324147,0.1547536978113556,81,fail,-0.32484411857506307,0.07771421780392473,-0.1825032903196235,0.3870002258947722,0.09838503576254667,0.1272294299842544,120,refer,-0.7643999123819597,0.6023595221760012,-0.32016509342296123,0.714863665070408,0.15735426622287424,0.2774633578541265,26,pass,-0.7178917196930866,0.15399252850234854,-0.31350119092415574,0.7962827135725614,0.1586958455298723,0.4015992568260004,12,pass,0.8591334547582111,0.1326997095990184,0.4538045593630058,0.31454548433256335,0.12264121659100448,0.17686899538009884,61,fail,313
112,novice,-0.429271442477082,-0.10767812297088292,-0.2521832442040828,0.3023757549406498,0.10989884132492428,0.19150075229865654,52,fail,0.00952036493306023,0.5299806363339186,-0.0015367816466252838,0.899314229894848,0.059546837307584255,0.12927532303022146,120,refer,0.4437196722759608,0.58159756376243,0.19811170883281773,0.7586739916704881,0.14072270153568825,0.24014527778917283,32,pass,-0.1661239592713102,0.11031207228301473,-0.34895926953637507,0.6614656710300606,0.15425069201805794,0.2423808799167289,31,pass,0.01869591615207868,0.6773814642177396,0.11116528237478171,0.6966053450438183,0.22966469975804402,0.3693018185228087,13,pass,-0.4711592708813152,0.571730582860903,-0.27576822696918235,0.741440758556007,0.07004177820896045,0.13898325203094122,120,refer,368
113,novice,0.3807917548760891,0.6000868370453365,0.175928385493673,1.1935422027354434,0.11726304671032049,0.31614613836840877,20,pass,-0.16982827413932386,0.6404535489209708,-0.05824929077250065,0.8704615981273883,0.05749137038285442,0.1245697204520693,120,refer,0.11082761049374171,0.03703824120736199,-0.22492799637763655,0.8395711202201785,0.1543294045574538,0.2853629401891043,23,pass,0.37873530094932595,0.6010448102687111,0.11167452005710828,0.9026845647532392,0.19652015026497108,0.39099097125863524,12,pass,-0.33488600610725117,-0.021249649330686293,-0.3529754790470918,0.7436034029084888,0.1638811079459716,0.39283371730995426,12,pass,0.1602494802320615,-0.07884619261328762,-0.054706078534523396,-0.0763194163860868,0.19694600087072578,0.41215479636750335,11,fail,198
114,novice,-0.08814369881596049,0.20015027367821275,0.06475660214278738,0.6097001816992237,0.08055883379421876,0.12691294456338104,120,refer,0.4492810031763861,0.7636974779269109,0.26365495404129724,0.7895620057517649,0.06273791000219452,0.12712188958255086,120,refer,-0.5453065886132014,0.30002944132247067,-0.11040312099084872,1.3357981662491762,0.1679595323022396,0.4516870737840243,10,pass,0.0384026165368162,0.5546899744713204,0.23660941534961397,0.7916116227423485,0.1839891709058527,0.30094872093506636,21,pass,-0.22690554654270334,0.6020929460378237,0.018350779129410515,0.5457258350828084,0.1696072618581202,0.27369214770656036,24,pass,0.16726506922106046,0.4942736237847615,0.04122629783806051,1.0345827287074727,0.12541911333140804,0.2516765266529988,33,pass,328
115,novice,-0.03930892450257593,0.15596109710061773,0.04359236302839728,0.5995994237268782,0.0792366776961522,0.12868108114829663,120,refer,-0.46265281960719196,-0.03491959475501061,0.06617444333438285,0.3084698180570662,0.1464881989636723,0.3016080205084579,21,fail,-0.14347443715299416,0.7625533570924069,-0.09211837159226897,1.0646599064915583,0.16302058062473557,0.3888776343750637,13,pass,0.26679770858316765,0.5067744373735409,-0.07912658613420018,0.8328720946250523,0.17412241418998614,0.33618622570026935,16,pass,0.041280957460256194,0.11186439659983116,-0.33345834754863923,0.7273260527776811,0.1938403812911039,0.38574578883725513,12,pass,-0.003048015774437725,-0.010089034084288018,-0.2580962119097204,0.019663021838620048,0.18368044490636612,0.3104996058269983,19,fail,201
116,novice,-0.3460816304194646,0.4952565381313151,-0.07700313125716199,0.9050070995736106,0.07188524010190958,0.15001365198757913,91,pass,-0.03418065242747864,-0.18267726297122522,-0.06080359927511814,0.25439613084031,0.3158996477167616,0.41063608409103325,10,fail,0.06510890527750005,0.1353595256327546,0.14751432458354782,1.1539746190856148,0.17591999033635822,0.42089352406328073,11,pass,0.2898175917570766,0.19841562071363866,0.15177623801788717,1.0054757914736452,0.21389563559638977,0.4082683623263733,12,pass,-0.623174622597372,-0.06179428408810528,-0.4574291840573291,0.8592602788107505,0.25698257110762907,0.4250127864856709,10,pass,0.5229346112347851,-0.020900816312143577,0.16537479503537622,0.4995408644363632,0.085790475546164,0.13151812589197,120,refer,254
117,novice,0.10532161756646666,0.1144825935608226,-0.04242964814487997,0.1668948876614902,0.20740256336142324,0.29178418038419185,21,fail,0.36662410891947883,0.3165472216100888,0.3186291111911538,0.36315462951695543,0.1493854499680497,0.29497014296211244,21,fail,0.4517897097870492,0.25827360659306925,0.2602121757515755,0.7449124363687645,0.13865607208508307,0.21961592840280017,45,pass,-0.6925909528967095,0.01770310673246911,-0.23739085499106558,0.7150186734496639,0.1808507842080861,0.2625951873806903,30,pass,0.25328766165824074,-0.021250106622578313,-0.12924569110869225,0.7589439853287484,0.21255417988179326,0.3715507779895619,13,pass,-0.5833832850976278,-0.04918120402034176,-0.21053287743429464,0.3382584392757265,0.09154069491813299,0.14822127950306424,105,fail,235
118,novice,0.013119967629127406,-0.35744727167713747,0.15853474983975782,0.16972485920543356,0.1420114405023878,0.24851699863575372,30,fail,-0.24094783078514245,0.47863243079091355,-0.0271218935776342,0.6190681265222591,0.09116945698124898,0.19145767515770826,53,fail,-0.4585517112932236,0.0999844931866461,0.19560043065365532,0.9296915890824405,0.1534270794850963,0.3541858431547159,16,pass,-0.08002092344007103,0.5209322042365524,-0.15052806997603918,0.8626652335648105,0.2026688354400491,0.3440183828932717,16,pass,-0.7261447534664995,0.586893189066643,-0.32409079970571025,0.9032194358549044,0.24446072685736542,0.41217482715287046,13,pass,-0.16636024424967708,0.38905027240350576,-0.11854895069635205,0.5987333344668585,0.07650049281876597,0.12900297575004122,120,refer,248
