arm,level,concord,seed,n_ad6,stop_reason,n_joint_shadow,terminal_post_corr,t1_max_dev,verdicts,true_l
ON,-0.6,concordant,55062,223,all_resolved,,0.04329981009098453,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55062,226,all_resolved,,-0.006056528465166612,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55063,176,all_resolved,,0.03321431052475449,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55063,187,all_resolved,,-0.012129042303491473,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55064,183,all_resolved,,0.014350874792765625,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55064,255,all_resolved,,0.006032787736778708,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55065,193,all_resolved,,0.036529308231908156,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55065,196,all_resolved,,0.038552737537349835,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55066,182,all_resolved,,0.00659847696330702,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55066,206,all_resolved,,-0.0007541400502642224,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55067,180,all_resolved,,0.025166657691196363,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55067,192,all_resolved,,-0.005162289707324155,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55068,300,bank_exhausted,,0.004511339599045373,0.0,FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55068,178,all_resolved,,-0.005508274072401241,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55069,300,bank_exhausted,,0.0256380233137108,0.0,FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55069,274,all_resolved,,-0.027529579006546474,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55070,190,all_resolved,,0.04279201397472743,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55070,190,all_resolved,,-0.018954584305580394,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55071,239,all_resolved,,0.03235490966842621,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55071,236,all_resolved,,-0.02509486432585168,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55072,205,all_resolved,,0.0331545327238718,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55072,187,all_resolved,,0.00560730138220084,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55073,201,all_resolved,,0.025970679272584635,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55073,185,all_resolved,,0.030017167092833315,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55074,300,bank_exhausted,,0.026572397491683424,0.0,FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55074,193,all_resolved,,-0.02570924743075396,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55075,207,all_resolved,,0.018922386230559318,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55075,292,all_resolved,,0.0355611149720436,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55076,180,all_resolved,,-0.007896596106083112,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55076,184,all_resolved,,-0.02304885853919412,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55077,224,all_resolved,,0.02753614167427015,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55077,182,all_resolved,,-0.005999745543716731,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55078,237,all_resolved,,-0.0009706863535118888,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55078,180,all_resolved,,0.00935474275715247,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55079,215,all_resolved,,-0.015911346362262102,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55079,209,all_resolved,,0.00022136223518110442,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55080,195,all_resolved,,0.037847054939946945,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55080,194,all_resolved,,-0.013632899586944306,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55081,184,all_resolved,,0.015483843472228552,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55081,192,all_resolved,,0.012579471715253763,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55082,180,all_resolved,,0.020980465080880056,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55082,195,all_resolved,,0.01806155607561919,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55083,186,all_resolved,,0.004020593878064867,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55083,183,all_resolved,,0.026142820009475633,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55084,194,all_resolved,,-0.0037151337287275885,0.0,PASS|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55084,186,all_resolved,,-0.017072845144685437,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55085,201,all_resolved,,-0.003621691305012016,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55085,226,all_resolved,,-0.001986462229499544,0.0,FAIL|PASS|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55086,180,all_resolved,,0.05384306758984074,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55086,215,all_resolved,,0.00995513535675028,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55087,300,bank_exhausted,,0.012381202081871615,0.0,FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55087,199,all_resolved,,0.009722032974088728,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55088,188,all_resolved,,0.055859530743065745,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55088,182,all_resolved,,0.007490460783152141,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55089,195,all_resolved,,0.0141504984437369,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55089,209,all_resolved,,0.00766908676541766,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55090,202,all_resolved,,0.04146448862993054,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55090,195,all_resolved,,0.045168890010790955,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|PASS,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55091,194,all_resolved,,0.02488324081485335,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55091,181,all_resolved,,-5.757424544782217e-05,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55092,209,all_resolved,,0.0346513062722024,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55092,300,bank_exhausted,,-0.010775969645523603,0.0,REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55093,192,all_resolved,,0.002075843141941816,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55093,182,all_resolved,,0.007276753144615894,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55094,186,all_resolved,,0.01664898808507863,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55094,181,all_resolved,,0.0037242508311952716,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55095,201,all_resolved,,0.021600260248078314,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55095,215,all_resolved,,0.001334741266237198,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55096,188,all_resolved,,0.0435607340106365,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55096,179,all_resolved,,0.0090045606855737,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55097,229,all_resolved,,0.024169189492614453,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55097,271,all_resolved,,0.019598897667654547,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55098,188,all_resolved,,0.049472689477588906,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55098,211,all_resolved,,-0.03586534268503621,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55099,300,bank_exhausted,,0.01424566571690905,0.0,FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55099,287,all_resolved,,0.013862860737892748,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55100,202,all_resolved,,0.025425479368344203,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55100,189,all_resolved,,-0.012945565904035278,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55101,214,all_resolved,,0.024424762968057127,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55101,300,bank_exhausted,,0.010525106917838777,0.0,FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55102,256,all_resolved,,0.009801010927254113,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55102,212,all_resolved,,0.0008670285283553835,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55103,178,all_resolved,,0.009231195904480719,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55103,300,bank_exhausted,,0.017825568229606542,0.0,FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55104,202,all_resolved,,0.0265442312554507,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55104,188,all_resolved,,0.009661360918903874,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55105,235,all_resolved,,0.020950298300998912,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55105,221,all_resolved,,-0.0007740656408891463,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55106,243,all_resolved,,-0.0048733131627661476,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55106,194,all_resolved,,0.035266378314637935,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55107,188,all_resolved,,0.0206869676028701,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55107,195,all_resolved,,-0.011582348537924055,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55108,229,all_resolved,,-0.000507309805049775,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55108,195,all_resolved,,-0.029080910857445665,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55109,190,all_resolved,,0.0048283072353837286,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55109,200,all_resolved,,0.0055145668809161216,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55110,245,all_resolved,,-0.005421391721334171,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55110,183,all_resolved,,0.016176847016750522,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55111,187,all_resolved,,0.001902741375105875,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55111,186,all_resolved,,-0.020110755445115553,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55112,198,all_resolved,,0.010964384365653496,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55112,188,all_resolved,,0.010792483120395137,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55113,191,all_resolved,,0.052151352895545386,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55113,186,all_resolved,,-0.014685096583538105,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55114,189,all_resolved,,0.041709843854975615,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55114,193,all_resolved,,-0.0035902568759554284,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55115,179,all_resolved,,0.020350498621881367,0.0,FAIL|FAIL|FAIL|PASS|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55115,183,all_resolved,,0.003530787559939809,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55116,300,bank_exhausted,,-0.010348123403085926,0.0,FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55116,188,all_resolved,,-0.007733521593831165,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55117,190,all_resolved,,0.06307724117706696,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55117,185,all_resolved,,-0.019052282498918438,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55118,245,all_resolved,,0.05163820317007786,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55118,196,all_resolved,,-0.008804314749440949,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,concordant,55119,199,all_resolved,,0.020672967308646036,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
OFF,-0.6,concordant,55119,185,all_resolved,,0.02966940891329278,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-0.600|-0.600|-0.600|-0.600|-0.600|-0.600|-0.600
ON,-0.6,discordant,55120,189,all_resolved,,0.0031754738437304764,0.0,PASS|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,0.052|-0.782|-1.209|-1.113|-0.212|-0.290|-0.017
OFF,-0.6,discordant,55120,300,bank_exhausted,,-0.010284003376299795,0.0,PASS|FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL,0.052|-0.782|-1.209|-1.113|-0.212|-0.290|-0.017
ON,-0.6,discordant,55121,187,all_resolved,,0.03360755813143388,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-1.301|-1.549|-0.782|-1.312|-0.279|-0.155|-1.227
OFF,-0.6,discordant,55121,211,all_resolved,,0.0055628960857867634,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-1.301|-1.549|-0.782|-1.312|-0.279|-0.155|-1.227
ON,-0.6,discordant,55122,263,all_resolved,,-0.00662424589802435,0.0,FAIL|FAIL|FAIL|PASS|FAIL|FAIL|FAIL,-1.124|-0.237|-0.453|-0.330|-1.058|-0.458|-0.611
OFF,-0.6,discordant,55122,300,bank_exhausted,,0.03102408722977317,0.0,FAIL|REFER_BORDERLINE|FAIL|FAIL|FAIL|FAIL|FAIL,-1.124|-0.237|-0.453|-0.330|-1.058|-0.458|-0.611
ON,-0.6,discordant,55123,218,all_resolved,,0.015500909893128544,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-1.861|-0.111|-0.673|-1.066|-0.152|-0.173|-0.586
OFF,-0.6,discordant,55123,300,bank_exhausted,,-0.010515321912297542,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|REFER_BORDERLINE|FAIL,-1.861|-0.111|-0.673|-1.066|-0.152|-0.173|-0.586
ON,-0.6,discordant,55124,229,all_resolved,,0.028111689552847888,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-1.564|-0.086|-0.880|0.072|-0.571|-1.520|-0.921
OFF,-0.6,discordant,55124,212,all_resolved,,-0.0157383335249953,0.0,FAIL|PASS|FAIL|FAIL|FAIL|FAIL|FAIL,-1.564|-0.086|-0.880|0.072|-0.571|-1.520|-0.921
ON,-0.6,discordant,55125,200,all_resolved,,-0.0022190009951371732,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-1.636|-1.124|-0.408|-0.427|-0.560|-1.406|-1.500
OFF,-0.6,discordant,55125,222,all_resolved,,-0.006380467988716694,0.0,FAIL|FAIL|FAIL|FAIL|FAIL|FAIL|FAIL,-1.636|-1.124|-0.408|-0.427|-0.560|-1.406|-1.500
