seg_id,s_mean,n_raters,pos_rate
21352,-0.7000445808094327,13,0.07692307692307693
21353,-0.5249471842305106,20,0.9
21355,-0.7166228594337986,16,0.0625
21360,-0.7099887028152398,20,0.05
21363,-0.6952385595558687,17,0.058823529411764705
21364,-0.8436916318507918,13,0.0
21365,-0.8443435468598685,15,0.0
21366,-0.845707592692661,20,0.0
21367,-0.8436916318507918,13,0.0
21368,-0.841719251700359,12,0.0
21370,-0.8443435468598685,15,0.0
21372,-0.845707592692661,20,0.0
21373,-0.8449219139051592,18,0.0
21375,-0.8443435468598685,15,0.0
21377,-0.6240199136383751,20,0.35
21378,-0.7000445808094327,13,0.07692307692307693
21380,-0.845707592692661,20,0.0
21383,-0.845707592692661,20,0.0
21385,-0.6675353472938914,20,0.15
21387,-0.7628040322012064,3,0.0
21388,-0.7628040322012064,3,0.0
21389,-0.7628040322012064,3,0.0
21390,-0.7628040322012064,3,0.0
21391,-0.8470405056423989,20,0.0
21392,-0.7628040322012064,3,0.0
21393,-0.7628040322012064,3,0.0
21394,-0.7628040322012064,3,0.0
21395,-0.7628040322012064,3,0.0
21396,-0.7628040322012064,3,0.0
21397,-0.7628040322012064,3,0.0
21398,-0.7628040322012064,3,0.0
21399,-0.7628040322012064,3,0.0
21400,-0.8470405056423989,20,0.0
21401,-0.7628040322012064,3,0.0
21402,-0.7628040322012064,3,0.0
21403,-0.7628040322012064,3,0.0
21404,-0.8436866567851314,12,0.0
21405,-0.6124590781960702,20,0.45
21407,-0.6002148388534586,17,0.5294117647058824
21409,-0.6003406103496861,13,0.5384615384615384
21411,-0.845707592692661,20,0.0
21413,-0.845707592692661,20,0.0
21414,-0.8481811267273014,25,0.0
21415,-0.572199737560821,20,0.7
21416,-0.7628041598179659,3,0.0
21417,-0.7628041598179659,3,0.0
21418,-0.7628041598179659,3,0.0
21419,-0.7628041598179659,3,0.0
21420,-0.7628041598179659,3,0.0
21421,-0.7628042285461515,3,0.0
21422,-0.7628042285461515,3,0.0
21423,-0.7628042285461515,3,0.0
21424,-0.7628042285461515,3,0.0
21425,-0.7628042285461515,3,0.0
21426,-0.7628042285461515,3,0.0
21427,-0.7628042285461515,3,0.0
21428,-0.7628042285461515,3,0.0
21429,-0.7020326899950569,20,0.05
21433,-0.8436866567851314,12,0.0
21434,-0.8444420428986624,16,0.0
21436,-0.6796255098390607,18,0.1111111111111111
21438,-0.6091805124439896,20,0.45
21439,-0.7628040875689237,3,0.0
21440,-0.8168987197424905,5,0.0
21441,-0.7628040875689237,3,0.0
21442,-0.6969298512121407,19,0.05263157894736842
21443,-0.6937983258246091,11,0.09090909090909091
21444,-0.8443435468598685,15,0.0
21445,-0.8443435468598685,15,0.0
21446,-0.8416921884671007,11,0.0
21448,-0.7628356948582784,3,0.0
21449,-0.7628040776439197,3,0.0
21450,-0.7628040776439197,3,0.0
21451,-0.7628040776439197,3,0.0
21452,-0.7628040776439197,3,0.0
21453,-0.7628040776439197,3,0.0
21454,-0.7628040776439197,3,0.0
21455,-0.7628040776439197,3,0.0
21456,-0.7628040776439197,3,0.0
21457,-0.7628040776439197,3,0.0
21458,-0.845707592692661,20,0.0
21459,-0.6821972149783665,15,0.13333333333333333
21461,-0.8437386720570734,15,0.0
21462,-0.6810350077373652,20,0.1
21463,-0.6770754228438929,19,0.10526315789473684
21467,-0.845707592692661,20,0.0
21468,-0.845707592692661,20,0.0
21470,-0.7191667399030103,20,0.05
21471,-0.845707592692661,20,0.0
21473,-0.8428306703820889,13,0.0
21474,-0.845707592692661,20,0.0
21475,-0.8428306703820889,13,0.0
21478,-0.845707592692661,20,0.0
21480,-0.8437156666165044,14,0.0
21481,-0.8436916318507918,13,0.0
21482,-0.8443435468598685,15,0.0
21483,-0.8481843766557552,26,0.0
21484,-0.6869869192557985,20,0.1
21486,-0.7628040329385606,3,0.0
21487,-0.7628040329385606,3,0.0
21489,-0.8428306703820889,13,0.0
21490,-0.6513204667392326,12,0.25
21491,-0.845707592692661,20,0.0
21493,-0.845707592692661,20,0.0
21494,-0.845707592692661,20,0.0
21495,-0.474230944965847,20,0.95
21496,-0.8437386720570734,15,0.0
21497,-0.8436916318507918,13,0.0
21498,-0.8481843766557552,26,0.0
21499,-0.7628042074311217,3,0.0
21500,-0.7628042074311217,3,0.0
21501,-0.7628042074311217,3,0.0
21502,-0.7628042074311217,3,0.0
21503,-0.7628042074311217,3,0.0
21504,-0.7628042074311217,3,0.0
