cand_id,tier,true_t_spike,true_ell_spike,hat_t_spike,hat_ell_spike,sd_t_spike,sd_ell_spike,n_trials_spike,decision_spike,true_t_seizure,true_ell_seizure,hat_t_seizure,hat_ell_seizure,sd_t_seizure,sd_ell_seizure,n_trials_seizure,decision_seizure,true_t_lpd,true_ell_lpd,hat_t_lpd,hat_ell_lpd,sd_t_lpd,sd_ell_lpd,n_trials_lpd,decision_lpd,true_t_gpd,true_ell_gpd,hat_t_gpd,hat_ell_gpd,sd_t_gpd,sd_ell_gpd,n_trials_gpd,decision_gpd,true_t_lrda,true_ell_lrda,hat_t_lrda,hat_ell_lrda,sd_t_lrda,sd_ell_lrda,n_trials_lrda,decision_lrda,true_t_grda,true_ell_grda,hat_t_grda,hat_ell_grda,sd_t_grda,sd_ell_grda,n_trials_grda,decision_grda,true_t_other,true_ell_other,hat_t_other,hat_ell_other,sd_t_other,sd_ell_other,n_trials_other,decision_other,n_trials_total
30,expert,-0.003995758557227197,1.2945635496044332,-0.035272344247392826,1.111930453556266,0.17548845673022417,0.47340704827367613,11,pass,-0.10711373616632694,1.4581802909462684,-0.05528579459681206,1.3485333235493853,0.13688701692097197,0.4827792062579921,12,pass,0.16536815163997973,1.5053321859765598,0.1142859573627721,1.2545673599714366,0.15470276964255608,0.4185945883989485,16,pass,-0.4727093734572713,1.312950305350699,-0.26420396390918055,1.2054803150009963,0.16115686073475827,0.4962295771406685,11,pass,0.2769575778582623,1.4485302751776616,0.07093946507319844,1.1911396029320616,0.15495420208367106,0.42080133143380427,15,pass,-0.0800112722663763,1.694270455279787,-0.014753275027226514,1.773372100293368,0.12294874920117291,0.5563129125919877,10,pass,-0.28723606851535716,1.5080054464013246,-0.1736430952018543,1.1628081074564514,0.15257541012696343,0.400105733662023,17,pass,92
31,expert,0.0024819495474519724,1.5067775426302543,-0.12162213835931728,1.387411376715581,0.14321950801462086,0.5248124456142091,10,pass,-0.22589488491325188,1.8110707372195745,-0.18642932127374134,1.142912972844529,0.1463832340373612,0.37982689548639303,20,pass,0.0700773813287907,1.7796020546946953,0.0050808834008993905,1.7203423997377352,0.14419547978665878,0.5334643839270765,10,pass,0.1414639547680022,2.222802187617256,-0.05044635656346933,1.4429963492760638,0.1388299549138755,0.5630810103854473,10,pass,0.04955126827596793,1.8441281395979956,0.041254242092310475,1.2225597124389243,0.16804079350392553,0.4346862079585902,16,pass,-0.45178388549557974,1.9344316581522087,-0.3093622712785067,0.9442893604060226,0.09200931957662145,0.2777289695301771,91,pass,0.026016651875323007,1.9853229581148135,-0.07590932425446131,1.353674459221582,0.16625403627946417,0.5199759612007853,10,pass,167
32,expert,-0.06698552531705824,1.885208126250791,-0.014278250533988734,1.803024482611519,0.13080246976399854,0.53936661955031,10,pass,-0.03077223325665447,1.1697643906054707,-0.030105616999779917,1.0257095265519207,0.1417174373724799,0.3292393199136295,26,pass,0.10365621110627435,1.7014247730481684,0.0943840313654222,1.6250349573318776,0.1528907225638084,0.5322620174250046,10,pass,0.2687643643399558,1.694881359539895,0.12606892504129175,1.1522183800278685,0.20203213459006641,0.48881150903704,11,pass,-0.09445378557800282,1.8026131120960747,0.06294734963501288,1.468313953264783,0.16702938808433088,0.5254047775765425,10,pass,-0.2113562611451626,1.9412967350110883,-0.004984899666207752,1.7531392225840126,0.14556779709709505,0.5519062382223736,10,pass,-0.03257370596562467,1.910210858371598,-0.05666786740307205,1.278285982940449,0.17752294434183183,0.4850743919638607,11,pass,88
33,expert,0.256317171037624,2.1336188049669915,0.13487461650278357,1.3357430548255964,0.13212746578077697,0.522764559698445,10,pass,0.2644781800184192,2.109070249446212,0.10624118322077092,1.4889196526465562,0.1597894035891773,0.5154351565224021,10,pass,0.2624596924311397,2.0877443962594193,0.24681443987375148,1.1742621214673488,0.12997164479760973,0.36875966451435704,19,pass,0.1913084685801133,1.4177363689817255,-0.05444931018731716,0.9459885570541146,0.1668593347983335,0.34286934439046074,24,pass,0.0012277828963436353,2.069064830945383,0.11931107028688484,1.3462840164471113,0.14824069742851478,0.47105284655871316,12,pass,0.09909908061913596,1.052392438959315,0.051218629993947884,0.9498283947675169,0.10685918209064807,0.2784131155827046,40,pass,0.023527602162165588,1.4760376970786084,0.029031397216384792,0.9577367038915848,0.1314912016241665,0.29548808486588235,30,pass,145
34,expert,0.039258328681961774,1.6597360509936798,0.07230102891892955,1.1405026312685052,0.20731085124700913,0.49240996763082756,10,pass,0.08723370626547453,1.688377628519264,-0.022156571486791114,1.7062108700160623,0.12391223657112324,0.5296031331089168,10,pass,0.039110430211141065,2.029516108835332,0.11732358119176726,1.364481238591249,0.13386590918159016,0.47277717165664385,12,pass,-0.3297238145506698,1.7480984991708621,-0.11730169746187813,1.4324136974068788,0.1450484246819609,0.5299648439051547,10,pass,-0.5357227045894098,1.6410023307900137,-0.43395969666198564,0.7417923805443406,0.11890628302315036,0.26367779461360547,120,refer,0.25965997296017357,1.974413161493144,0.22403764247255437,1.212808280730414,0.13215187847207652,0.4302596527113463,14,pass,0.148577098669021,1.463930939874181,0.02540637287070849,1.1104996913457408,0.15914864649807833,0.40152722607680236,16,pass,192
35,expert,0.049065559500371024,1.8048637568579984,0.1386555048263336,1.4510576842911251,0.12498775036671957,0.5239210333429686,10,pass,-0.05685081375986565,2.137178471135508,-0.010704670608899227,1.7773449319711425,0.11363340523876814,0.5407561487305393,10,pass,-0.0694125719505174,1.6297591511875051,-0.11569129892666966,1.3969544556228868,0.11456966334067736,0.5133724899308757,11,pass,0.2585277454388356,2.2963561446015026,0.1148059165575386,1.137291381713012,0.17649333066730374,0.4525990640214917,13,pass,-0.10209944201883255,1.86996236327703,-0.09731401246386391,1.2978077968661395,0.15529918360819908,0.47369891652235446,12,pass,-0.24152789977032288,1.7173454878522327,-0.12600806205766993,1.2735936534552292,0.14286821974145883,0.44094030755124064,15,pass,0.05099819272026765,1.6843944553757992,-0.12270139689981784,1.3775321093438584,0.1254413507618016,0.5313270281381857,10,pass,81
36,expert,0.42184156734466205,1.8707713745157188,0.1515506040943422,1.5078626715353685,0.16246216035429192,0.508548653389956,10,pass,0.3027056011899435,1.7339370334778088,0.09850884297101034,1.5593520152845293,0.15188746598565311,0.5205476079840091,10,pass,-0.1700066012360083,2.1515602526446607,-0.07676959506125675,1.2219081166500887,0.15637230574215447,0.40411731327688527,16,pass,0.0182506520363373,1.6408837570162165,0.05039113036395405,1.1403510750086507,0.14098497232462615,0.4556893386990637,13,pass,0.3491843211563912,2.054173422102092,0.16419690463599654,1.108728905123487,0.1407156349601228,0.3513412476042311,23,pass,0.11392805674338609,1.5980004122807179,0.008775839039003175,1.7254684924021282,0.1316231732510692,0.5258608764335566,10,pass,0.039632786180586556,1.7097963072563442,0.16282307523266254,1.3032111152408832,0.1529770247112713,0.47596763008623333,12,pass,94
37,expert,-0.0804401055729004,1.0947176260822942,0.0372310916588191,1.1741905264997523,0.19423108430425404,0.4994941940389019,10,pass,-0.19623913162328507,1.662771202345611,-0.03226416210205808,1.2154155962412039,0.15782802052405703,0.42816298877336095,14,pass,0.24924839581591318,1.4316455071812069,0.07628522406030204,1.212477492266675,0.13024852272014925,0.3754159467539071,19,pass,0.5017188145803771,2.1960006094855733,0.21902670777331928,1.2724057916490115,0.18022917018512516,0.4841634116296363,11,pass,-0.36869233861343337,1.3101161827657615,-0.2079204371407617,0.9116954641514439,0.0922480382240507,0.2614638496329763,103,pass,-0.2086998111439875,1.5143159605692682,-0.1062806998203956,1.1031178274198836,0.12879732535158792,0.3704171180011233,21,pass,-0.012703963219987758,2.204883866728066,-0.06127331170931343,1.1679324189681608,0.18155291925755498,0.42537416192521654,16,pass,194
38,expert,-0.4199347297951132,1.7845101571768336,-0.2700269472749128,1.1668215083392066,0.186507064678274,0.4950744813914749,10,pass,-0.2182528250770237,1.2385669351267383,-0.0012145430620113537,1.2989015749065105,0.15782681982777977,0.4617341212093787,12,pass,0.16781299219469667,1.408919975249063,0.10840034581121373,1.3548651394330158,0.12311089788125185,0.4781190155221325,12,pass,0.221838264339987,1.6785841126053946,0.0745559347049721,1.0904521196968053,0.13422506340434512,0.45792629431645404,13,pass,-0.2607276195763118,1.736563640886578,-0.14249352648347882,1.4357156345396083,0.1373067971772106,0.5370106588068214,10,pass,-0.05261167175377454,1.8616025869777058,-0.05981537120143753,1.2358834405707781,0.1458717677201279,0.4287048512985089,14,pass,-0.19864463208328043,1.9464707123462721,-0.02822361318162538,1.7216134473683207,0.12067869492178682,0.5253818741967113,10,pass,81
39,expert,0.2616804334698775,1.7112654838821058,0.135941802595068,1.3692189340065577,0.13261403511700745,0.5150912647880197,10,pass,-0.009918108424710345,1.5873048684489348,-0.04194316488234848,1.1488608113931849,0.12209372491495847,0.41512158327405796,15,pass,0.1711135100819552,1.4726363642660392,0.1925113934390945,1.3289397452551428,0.13651691332181667,0.4179221575703311,15,pass,-0.0004934369624193345,1.680382831095982,-0.22843153995700285,1.123381505430099,0.1577745858622147,0.46809263830162595,12,pass,0.2875052885828725,1.3087152202728691,0.03266874094870936,1.2119442244941887,0.1499696237614,0.4184594042606654,15,pass,0.3278386528227182,1.552098675065358,0.14125973585891383,1.325626196744581,0.1667658850239498,0.46635241780304476,12,pass,0.028450477516538453,2.0721853209539574,0.007087481293553403,1.6782507271140563,0.12685132242527714,0.5232073716459394,10,pass,89
40,expert,0.14355937102225344,1.5530050133745696,0.15537138935969405,1.0745168591257899,0.1953467395089204,0.44215941838698575,14,pass,0.3513753034821199,1.27728834472974,0.2082949981382323,0.9877086196629326,0.12544004195798517,0.315569922800045,26,pass,-0.21936639001742075,1.8287543369929498,-0.12000763785240001,1.5626863846273806,0.1433452073670556,0.5311414840903838,10,pass,0.07148862721121822,1.5695580449436353,0.11089225508181583,1.0343525126275384,0.13554529457712503,0.39058778886125256,17,pass,0.28349731147634044,1.709392202835205,0.15696378940265707,1.4244401093812278,0.1575158497259134,0.516803196050423,10,pass,0.308236593919385,1.629686747873485,0.016389410749021477,1.7143410788514197,0.13298276197039519,0.5483834162359299,10,pass,-0.33513793291053867,1.6465886584548106,-0.09501415954101759,1.4805826071119788,0.15828057531679524,0.529944757865,10,pass,97
41,expert,0.07119363896213715,2.1674686066757407,0.008500311015872236,1.8118396032834616,0.10603050882724634,0.5450355559324694,10,pass,0.022610870085332697,1.7409958295411625,-0.02488402643429908,1.4354990381407666,0.15758128829613763,0.514815055331323,10,pass,0.2221835408073145,1.9883742105437983,0.195324175471595,1.362514486462271,0.12382929033732994,0.45791959086123196,13,pass,0.35891631640457317,1.2901650211695626,0.16238315404754203,1.3784785156621702,0.1458740240526489,0.5191357572915347,10,pass,0.07224992641735385,1.8560682537836473,0.12371099380580382,1.334821040207422,0.11382935015947686,0.5154252309493758,11,pass,0.067472207271264,1.6342341444007866,0.0022297063343811097,1.7133010510745126,0.11636317613531805,0.5412055684314558,10,pass,-0.0020484598726932387,1.7089307744899913,-0.12540947803264602,1.390462990786738,0.13022220322488104,0.5204063986010604,10,pass,74
42,expert,-0.11559716865672938,1.753926592283657,-0.0995112150060279,1.0294348224429315,0.2239158502966798,0.4639393731371886,12,pass,0.02152079504546428,1.7864414981548191,0.12361566012461266,1.3467670521551889,0.13414179579955415,0.5163960643166652,10,pass,-0.006184404356112117,1.589783574107621,-0.10472182133135105,1.397912053950783,0.1179934680244683,0.481672627294643,12,pass,-0.07761654758388704,2.1590024832689076,-0.10050983266988607,1.4123212076237548,0.13624893421561565,0.5356781228239276,10,pass,0.06354923922759524,2.289944636315105,0.007083553968562948,1.7214332425980896,0.11940637831237151,0.5404882961051056,10,pass,-0.3718864000223374,1.5869487605165293,-0.2500449530205619,0.9431085442757055,0.09165501853586995,0.27646440729066907,72,pass,-0.14757891148381375,1.7701453946808883,-0.13577293587621037,1.5334361585468004,0.14793945373787198,0.5083622852563053,10,pass,136
43,expert,0.27076283260051,2.0312359992646423,0.1806817880982794,1.161364856049691,0.18894711092884184,0.4651301687757637,12,pass,0.08022843741514286,1.9350704953056346,0.08340226698150148,1.1955384990494269,0.16556829476679158,0.4411108949863188,13,pass,-0.19212889822953638,2.131340276992053,-0.14088694045231728,1.436453455279665,0.13830888317744267,0.5259715575219212,10,pass,-0.11592777743541122,1.8942136913746124,-0.1656826183499148,1.1531550573869447,0.11884892965193079,0.49846978100442735,12,pass,-0.11365362579100131,2.044667472444497,-0.12859790314370653,1.4457531936907733,0.14677371065257006,0.5226709072518622,10,pass,0.3807431436192662,1.9343217144802907,0.19992361737571182,1.3202833908081162,0.12947500464890133,0.4394120234206211,14,pass,-0.04660440053270496,2.011681633403969,-0.005955430684933542,1.765686260146941,0.11640254440418711,0.5380523197228155,10,pass,81
44,expert,0.03561635779605766,1.6741198559518602,0.012285798997872511,1.7478781729775492,0.1201466146723229,0.5302186244424356,10,pass,0.01816830456716252,1.2968796530743592,-0.005323823835135064,1.755506172163748,0.121240735434308,0.5348704127493941,10,pass,-0.1935663566063603,1.5427322214597956,-0.11991908453706536,1.113770918694375,0.10778822621217234,0.3261519719070767,25,pass,0.011257300982629373,1.3564327946676455,0.08492415533033033,1.0094124277731156,0.13330439195264995,0.38561897672842177,17,pass,-0.0001077499113825684,1.6144264160603994,-0.10984885020950767,1.2941054432181476,0.16390557957444823,0.4765654746010044,12,pass,0.11561092779869436,0.9771258829781315,0.154606659641209,1.2990161240273463,0.14705337752924152,0.4328535015431426,14,pass,-0.23629031819811536,1.7629689936990824,-0.06066195204968157,1.2837676328090977,0.16912555039153157,0.45449555860529167,13,pass,101
45,expert,0.4314699760847601,1.0180219380007773,0.1881387472267924,1.0251357648413038,0.1905316741489319,0.4033123337238431,17,pass,0.22042940707224928,1.2299478343429824,0.11339910896860678,1.3631551689304495,0.21265481708557413,0.5143912499118577,10,pass,0.02160042384452011,1.1366737435910839,0.12150545237923104,0.9726275413464635,0.10349360482748365,0.25464908409855325,41,pass,-0.13593937799136535,0.7669309661988324,-0.014900125943422684,0.8734999938663223,0.14378374031390467,0.3134422293755766,28,pass,-0.04511756517159303,1.3388131911959888,0.049596838272748085,1.3186431232080027,0.17382701857827376,0.46660317477432905,13,pass,0.3417879031709238,1.185577138899125,0.19581044862118513,1.116764804311668,0.13559812087905565,0.35382027536913285,23,pass,0.17748761549263256,0.9499192856178927,0.14540066979449004,1.3234938935754326,0.1908686971098377,0.4999104493437604,10,pass,142
46,expert,0.15637470566722023,1.5358935851959648,0.058282975512404286,1.1038057680576618,0.19224312764803045,0.46816181879811697,11,pass,-0.0582942962861341,1.5699324493309323,-0.009054817449875446,1.7029835138350677,0.12928991960801955,0.5263239477919768,10,pass,-0.32749042503011566,2.0248114156788595,-0.09881703533381211,1.2195948866864463,0.14877272603366345,0.3948384547634781,17,pass,-0.0886629835378909,1.5287607455383758,-0.0031577590080530712,1.1482327588846282,0.14303877860819442,0.4778908077851834,12,pass,-0.11577972056209143,1.611633220572938,-0.18197697924906361,1.0421574576633523,0.116691824041213,0.3363704153463072,26,pass,-0.044154999392214136,1.7884513320327413,0.025884263356535545,1.192565165915014,0.1409872209098023,0.40653342060201514,16,pass,0.21484156223005849,1.6405772974443817,0.1610450919169607,1.3705276824109702,0.17849761544194248,0.5037568594226125,10,pass,102
47,expert,0.33756191113588374,1.5089357018256189,-0.0010234985886390373,1.113884877681369,0.16489626085669062,0.47127899236358406,11,pass,-0.5719791620098407,1.83870878253162,-0.24139271463812412,1.25206570837243,0.1434066636205981,0.46589703927056964,12,pass,-0.4443162330767444,1.85707519872815,-0.24373342913110602,1.1649261334773797,0.1191175317311133,0.351897022120676,21,pass,-0.1471574564248173,1.3457248636099965,-0.1271996320894471,1.2063583658100496,0.21662796636389342,0.5027866602289911,10,pass,-0.2473659651443182,2.2630536700757866,-0.10147343625507761,1.3937050466321268,0.13414372835943417,0.48826247011820945,13,pass,0.050983273844672196,1.9508632907565664,0.11856859765502878,1.3441708131557932,0.14886689060130515,0.4624827320043658,12,pass,0.03195791059526942,1.3481960174649585,0.12091423298823718,1.3411220513216757,0.12908349290851112,0.5246427413830568,10,pass,89
48,expert,0.18141297304195458,2.0027590383282727,0.016790003374784934,1.7372351786384754,0.1282412561499096,0.5288051400902629,10,pass,0.04399444751511655,1.4701703401575963,-0.04737228397519085,0.991261838871931,0.13942868885554088,0.31651310626176726,27,pass,0.09020121194635351,1.624382418335672,-0.018904329271513937,1.074972537900951,0.09841118463742947,0.3128847398656698,27,pass,-0.014279937333059623,1.3588774750816455,0.21118309502890273,1.329025923757033,0.17315190452121768,0.5273272965513534,10,pass,-0.02921871519316882,1.7661491577543074,0.020296332486830274,1.2376675837997861,0.1646804156646707,0.42498738926490015,16,pass,-0.19204188263561942,2.0459073513743293,-0.04743128110320974,1.2183073860718134,0.16365220171111075,0.42647841254762553,17,pass,0.04441567892105085,1.8743844328726866,0.007131908071280406,1.6993143649601272,0.13351660735693718,0.5265963236381052,10,pass,117
49,expert,0.082847352790224,2.0007731332251915,0.1331569505238544,1.2660530272721753,0.17955811049975817,0.5060082775465327,10,pass,-0.13202583109404728,1.613193829260577,-0.006442130707120365,1.713754903597618,0.11879325609566022,0.5389036619262615,10,pass,0.35451094885878676,1.710512023815842,0.21180664681523603,1.1328229626998931,0.12479598653278084,0.3507372178258791,22,pass,0.19563948433615447,1.655222176143536,0.24115229164421556,1.0850215465388353,0.1222344704655492,0.44686395749801644,14,pass,0.6110902905135611,1.8524777177491356,0.29969524770896716,1.0810159117286209,0.12685435535037898,0.3433987568620775,22,pass,0.005549620319491699,1.6632617525360687,0.014576236980556895,1.2378930095000213,0.14711037305732907,0.42855146690036183,14,pass,-0.1679531664224043,1.6497741965191588,-0.12228228693227627,1.3266082401925345,0.1193675600803685,0.5051076794115126,11,pass,103
